ID,QQ,PartVQ,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I1_10,I1_11,I1_12,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,LA_1,LA_2,LA_3,LA_4,LA_5,LA_6,LA_7,LA_8,LA_9,LA_10,LA_11,LA_12,LA_13,LA_14,LB_1,LB_2,LB_3,LB_4,LB_5,LB_6,LB_7,LB_8,LB_9,LB_10,LB_11,LB_12,LC_1,LC_2,LC_3,PartVA_5_T,PartVB_5_T,PartVC_5_T,PartVD_5_T
3892312,2,1,5,5,7,5,3,7,7,8,6,8,7,8,2,5,19,2,14,2,1,3,1,1,5,5,4,4,1,5,5,4,2,2,5,4,2,1,5,4,5,5,2,4,4,5,2,1,1,1,1,1,2,3,2,3,2
3892315,2,0,6,6,4,8,2,6,6,5,6,4,6,6,2,2,27,1,39,1,1,4,1,3,4,4,5,2,3,3,4,4,4,5,4,3,3,3,4,4,2,4,5,3,4,4,4,3,2,4,1,1,1,2,0,1,0
3892316,1,0,5,5,7,6,4,4,7,5,5,2,8,5,2,2,22,2,13,1,1,5,1,5,5,5,5,5,3,5,5,5,1,1,5,2,1,1,5,5,5,5,1,5,5,5,1,1,2,1,1,1,1,3,1,1,0
3892317,4,1,4,4,7,6,4,6,6,7,6,5,6,5,2,2,23,2,39,1,1,5,1,5,5,5,5,5,2,5,5,5,4,1,5,3,1,1,5,5,5,5,1,5,5,5,3,1,3,3,2,1,1,1,4,2,2
3892318,2,0,7,7,8,8,8,5,7,6,7,2,4,7,2,1,28,1,43,2,1,5,1,9,5,5,5,3,4,4,5,5,2,1,5,3,1,1,5,5,5,5,1,4,5,5,2,1,4,3,1,1,1,1,1,1,1
3892320,3,0,4,7,3,8,3,7,3,7,6,6,5,6,1,1,25,1,5,1,1,5,1,5,2,4,2,4,4,3,4,2,5,3,5,3,3,2,2,4,1,4,1,2,4,1,5,3,4,5,2,2,2,2,2,1,2
3892322,1,0,6,6,8,7,2,7,6,7,7,1,6,4,2,5,29,1,9,1,1,3,1,2,4,4,3,3,4,4,4,5,2,2,4,5,3,2,3,4,3,3,5,3,4,4,4,3,4,4,1,2,2,2,0,1,0
3892323,2,0,8,6,5,7,4,7,7,7,8,6,5,6,1,1,33,2,25,1,2,4,1,7,4,5,5,3,5,3,5,4,2,2,5,4,2,3,3,4,4,3,3,3,4,4,3,3,4,3,2,1,1,1,2,1,3
3892324,3,1,6,7,5,8,5,6,7,8,7,5,6,7,2,3,31,2,38,1,2,5,1,5,5,5,5,5,2,5,5,5,2,1,5,3,1,1,5,5,5,5,2,5,5,5,2,1,2,2,1,1,1,2,1,2,2
3892325,1,1,7,5,2,7,1,6,2,5,7,3,1,2,2,3,47,1,9,1,1,5,1,5,5,5,5,4,2,4,5,4,1,1,5,2,1,1,5,5,5,5,3,4,5,5,1,1,3,1,1,1,1,1,1,1,1
3892326,4,0,5,7,1,6,1,4,1,6,6,6,1,8,2,5,59,1,16,1,2,3,1,2,5,5,4,5,5,5,3,5,5,5,3,4,5,4,4,5,4,5,4,4,5,5,5,5,5,5,1,1,1,3,2,1,2
3892328,3,0,6,3,8,6,1,7,6,6,5,6,6,6,2,4,24,2,30,3,1,5,1,3,5,4,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,1,4,3,4,2,4,2,4,4,2,1,2,2,1,1,0
3892329,4,0,6,7,4,8,3,7,8,6,6,7,7,7,2,5,22,2,20,1,2,5,1,10,5,5,5,5,1,5,5,5,1,2,5,2,2,1,5,5,5,5,2,5,5,5,1,1,1,1,1,1,1,1,1,0,1
3892331,1,1,5,5,6,5,3,6,5,3,6,5,8,6,2,2,27,2,38,1,1,4,1,4,4,4,4,4,2,4,4,4,3,2,5,4,2,2,4,4,4,4,4,4,4,4,3,2,4,2,1,1,1,3,2,2,2
3892333,3,1,7,7,2,7,2,8,7,7,8,7,7,7,2,2,54,2,32,1,1,5,1,7,5,5,4,5,2,5,5,4,4,1,4,3,2,1,5,5,4,5,2,5,5,4,2,2,2,2,1,1,2,3,2,2,3
3892334,4,1,5,2,8,5,6,4,4,2,1,2,3,4,2,5,23,2,10,2,1,5,1,4,4,5,5,4,3,4,5,5,2,2,4,2,1,1,5,5,5,4,1,5,5,5,2,1,2,2,1,1,1,1,0,2,0
3892336,1,1,3,2,7,4,7,1,6,2,1,1,7,2,2,3,38,1,5,1,1,5,1,1,3,3,3,2,4,3,4,4,4,3,3,4,4,4,3,3,3,2,4,3,3,4,4,4,4,4,2,2,2,1,1,1,0
3892337,2,1,7,7,1,7,2,7,2,7,7,7,4,7,2,3,57,2,46,1,1,5,6,4,5,5,5,4,2,5,5,5,1,2,4,4,1,2,5,5,5,5,2,5,5,5,1,2,4,1,1,1,1,2,2,2,3
3892338,1,0,8,8,2,8,1,7,2,6,8,6,6,8,2,2,26,1,25,1,1,6,1,5,5,4,4,4,3,4,4,4,3,1,3,4,4,2,4,4,4,4,4,4,4,4,4,3,2,4,1,1,1,1,1,2,1
3892342,3,1,8,7,5,7,2,6,4,6,6,7,8,6,2,4,43,2,47,1,1,5,1,10,5,4,4,1,2,1,5,4,4,3,5,4,2,2,5,5,5,2,4,3,4,4,4,2,4,5,2,1,1,2,4,1,2
3892346,4,0,6,7,4,6,3,6,7,6,6,4,7,6,2,4,45,1,32,2,1,5,1,6,4,4,1,2,4,3,4,5,4,2,4,5,4,3,3,2,1,4,2,3,3,3,5,3,5,5,2,2,2,1,1,1,1
3892348,2,0,6,6,3,7,2,6,2,5,5,6,6,3,2,2,20,1,43,1,1,4,5,2,4,4,4,4,1,4,4,4,3,1,4,3,1,1,4,4,4,4,2,4,4,4,3,1,2,2,2,1,2,1,2,0,2
3892349,3,0,6,5,6,6,3,5,6,5,6,2,2,6,2,4,33,2,35,3,1,5,1,3,5,5,5,4,2,4,4,3,2,1,5,4,2,1,5,5,5,4,2,5,5,4,2,1,1,1,1,1,1,2,1,1,2
3892350,4,1,7,7,3,8,4,7,5,7,8,7,5,5,2,1,20,1,43,1,1,3,1,10,5,5,5,5,1,4,5,5,1,1,5,3,1,1,5,5,5,5,2,4,5,5,4,1,2,2,2,1,1,3,2,3,4
3892353,3,0,8,8,1,6,1,7,4,7,8,8,1,7,2,5,38,2,43,4,1,7,1,10,4,4,4,3,4,4,4,4,4,4,4,5,3,2,5,4,4,4,5,4,4,4,4,3,4,4,1,1,1,2,1,2,1
3892356,3,1,3,3,7,3,7,3,6,3,3,2,6,4,2,4,46,1,4,1,1,5,1,4,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,1,1,1
3892357,2,1,5,4,6,6,6,4,7,6,7,6,7,7,2,2,19,2,5,3,1,3,1,5,5,5,5,5,2,5,5,3,2,2,5,2,1,1,5,5,5,5,1,5,5,4,1,2,2,2,1,1,1,4,3,2,4
3892358,4,0,6,5,8,6,8,3,8,8,8,3,8,1,2,4,27,2,32,1,1,5,1,2,5,5,5,4,2,4,5,4,2,2,5,2,2,2,5,5,4,4,4,4,5,4,2,2,2,2,1,1,1,2,1,1,1
3892359,2,0,6,6,6,7,4,7,6,6,7,5,7,6,2,1,33,2,28,1,2,3,1,6,5,5,5,4,2,4,5,4,1,1,5,4,1,1,5,5,5,4,4,4,5,5,2,1,2,2,1,1,1,1,1,1,1
3892360,4,1,6,5,7,7,5,6,7,5,5,6,7,6,2,5,22,2,9,1,2,5,1,4,5,4,5,5,2,4,5,4,2,5,5,3,3,2,4,5,4,4,5,4,5,4,2,2,2,2,1,1,1,2,0,1,2
3892362,3,0,4,7,3,6,1,6,2,5,6,6,6,8,2,2,24,2,21,2,1,5,1,7,5,5,5,5,1,5,5,5,4,1,5,5,1,2,5,5,5,5,3,5,5,5,5,1,4,3,2,1,1,2,2,1,2
3892363,2,1,3,2,7,5,6,5,1,3,1,1,5,5,2,1,25,2,23,5,1,3,1,1,4,4,3,4,3,4,4,4,3,2,4,2,2,3,3,3,3,3,3,3,3,3,5,3,3,3,2,2,2,1,1,1,0
3892365,3,1,7,4,6,7,6,7,7,6,5,4,8,7,2,1,31,2,5,1,1,4,1,2,5,5,5,4,3,4,5,3,3,1,5,5,2,1,5,5,5,5,3,4,5,4,5,1,3,2,2,1,1,3,3,3,3
3892366,1,1,5,4,4,7,3,5,4,5,6,6,4,4,2,4,30,1,42,4,2,5,1,6,4,5,4,4,3,4,4,3,2,1,4,3,2,1,4,5,4,4,4,4,4,4,2,2,2,2,2,1,1,2,3,2,1
3892370,4,0,6,4,8,5,7,4,7,2,2,1,8,1,2,1,48,1,38,1,2,3,1,3,5,5,5,5,3,5,5,5,2,2,3,3,1,2,5,5,5,4,4,5,5,5,1,1,1,1,1,1,1,0,0,1,0
3892371,1,0,8,7,2,8,1,8,7,8,8,2,4,5,2,5,29,1,5,1,1,3,1,3,5,5,5,4,1,4,5,4,3,2,4,4,1,1,5,5,5,4,2,4,5,4,3,1,4,2,1,1,1,1,2,2,1
3892372,1,1,3,7,1,7,1,6,1,7,7,6,2,7,2,3,65,1,5,1,2,5,1,6,5,5,5,4,3,4,5,5,2,2,5,2,1,1,5,5,5,4,4,5,5,5,1,3,2,2,1,1,1,0,2,1,3
3892373,3,1,8,8,1,8,1,8,5,8,8,8,5,8,2,4,39,2,48,1,2,4,1,5,5,5,5,5,3,5,5,5,1,1,5,4,1,1,5,5,5,5,3,5,5,5,1,1,3,1,2,1,1,1,2,0,0
3892375,4,1,6,5,5,6,1,7,7,6,6,6,1,5,2,1,36,2,32,4,1,5,1,6,4,5,5,4,2,2,4,4,4,1,2,4,3,2,5,4,2,4,4,4,4,3,2,2,4,4,1,1,1,2,2,2,1
3892378,2,0,7,7,6,6,2,7,5,6,6,7,7,7,2,2,43,2,33,1,2,6,1,7,5,5,5,5,1,5,5,5,1,1,4,5,1,1,4,4,4,5,4,5,5,4,1,1,1,2,1,1,1,1,1,1,2
3892379,2,1,6,4,5,6,6,7,6,2,6,5,2,3,2,1,25,1,28,1,1,3,1,4,4,4,5,4,3,4,5,4,1,2,1,5,2,1,5,5,5,5,3,4,4,3,1,1,1,1,2,1,1,2,1,1,1
3892386,1,1,7,8,1,8,1,1,2,8,8,8,1,8,2,4,34,1,3,1,1,4,1,3,4,4,4,4,2,4,4,4,3,3,4,4,3,3,4,3,4,4,3,4,4,4,5,3,3,3,1,1,1,2,1,2,0
3892388,3,0,6,8,5,4,2,6,7,6,8,5,7,6,2,1,28,1,13,5,2,5,1,2,5,5,5,4,2,4,5,5,2,1,5,5,3,1,5,5,5,4,2,4,5,5,2,1,2,2,1,1,1,2,1,2,2
3892390,4,1,2,5,6,5,6,4,7,3,3,2,8,5,2,2,28,2,7,1,1,6,1,2,5,4,5,5,3,3,5,5,4,1,5,3,1,2,4,3,5,4,2,3,4,4,4,2,4,4,2,1,2,3,2,2,1
3892391,4,0,5,6,6,6,3,5,7,5,5,4,5,4,2,1,42,1,43,5,1,4,1,3,4,5,5,4,2,4,5,4,3,1,4,3,1,2,5,4,5,4,3,4,5,4,3,1,3,3,1,1,1,1,1,1,1
3892392,1,0,5,6,6,7,3,6,6,6,7,6,7,7,2,1,41,3,33,1,2,3,1,4,3,3,4,3,3,2,3,4,5,3,4,5,4,3,3,3,3,3,2,1,3,3,5,3,5,5,2,2,2,1,1,1,2
3892399,3,0,8,8,2,8,4,8,4,7,8,4,2,6,2,2,22,1,32,1,1,5,1,10,4,5,4,4,2,4,4,5,3,1,4,5,2,1,5,5,5,5,1,5,5,4,1,1,1,1,1,1,1,1,2,2,3
3892400,4,0,5,4,3,3,4,3,6,4,5,4,4,4,2,1,44,2,1,1,2,4,1,2,4,4,5,5,3,4,4,4,2,5,3,4,2,2,4,4,5,5,2,4,4,4,2,2,3,2,2,1,1,1,0,1,0
3892401,2,1,6,7,8,7,2,6,3,6,7,7,1,6,2,1,27,1,6,1,2,5,1,6,5,5,5,5,1,5,5,3,1,1,5,3,1,1,5,5,5,5,4,5,5,4,1,1,1,1,1,1,1,2,3,2,4
3892402,2,1,7,7,2,7,2,7,5,7,7,7,1,7,2,4,31,1,9,1,1,5,1,3,5,5,5,5,2,5,5,5,2,2,5,4,1,1,5,5,5,5,4,5,5,5,2,1,2,2,2,1,1,3,3,2,2
3892403,1,0,8,8,1,8,1,8,8,8,8,5,1,8,2,4,35,2,18,1,2,3,1,4,5,5,5,5,2,5,5,5,2,1,5,4,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,1,1,2
3892404,1,1,8,8,1,8,1,8,3,8,8,7,5,8,2,5,51,1,40,1,2,3,1,5,4,4,4,3,3,4,5,5,3,3,5,3,2,2,4,4,4,4,2,4,4,4,4,2,4,3,2,1,1,4,4,0,4
3892405,2,0,6,6,7,6,1,7,1,6,6,7,6,6,2,5,23,1,33,5,1,3,1,1,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,3,5,5,5,2,1,2,2,1,1,2,1,0,0,0
3892406,2,0,6,7,2,7,1,6,5,8,7,7,1,7,2,5,43,1,21,1,1,5,1,7,3,3,2,3,5,2,3,5,4,3,3,3,3,5,2,3,2,2,3,1,2,3,5,4,5,5,2,2,2,2,1,1,1
3892408,4,0,4,3,8,5,8,3,6,4,2,2,8,3,2,2,28,2,43,1,1,3,1,4,4,4,4,4,4,4,4,4,3,2,4,4,3,2,4,4,4,4,3,4,4,4,3,2,2,2,1,1,1,2,1,1,0
3892409,4,1,8,7,2,8,2,8,1,8,8,8,1,7,2,2,38,1,14,1,1,5,1,10,5,5,5,3,3,4,5,4,3,1,5,3,2,1,5,5,5,5,3,4,5,4,3,1,2,3,2,1,1,1,3,1,0
3892410,3,1,7,7,2,7,2,7,5,7,7,6,4,7,2,2,33,2,1,1,1,4,1,3,4,4,4,3,3,3,4,4,4,3,4,5,3,3,4,4,4,3,3,3,4,3,4,2,4,4,2,1,1,3,2,4,2
3892413,1,1,6,5,7,6,4,4,7,6,6,4,8,4,2,1,33,2,37,1,1,5,1,4,4,5,5,4,4,4,5,3,2,2,3,3,3,2,4,4,4,4,3,4,4,4,2,3,2,2,2,1,1,3,2,1,1
3892414,2,0,6,5,2,6,1,6,2,4,6,6,3,4,2,2,26,1,38,1,2,4,1,3,5,5,5,3,4,5,5,5,3,1,4,5,3,5,5,5,5,3,4,5,5,4,2,2,1,2,1,1,1,1,0,1,1
3892415,3,0,6,4,5,7,2,7,8,6,5,2,4,5,2,1,51,1,32,1,1,4,1,3,5,5,5,4,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,2,1,1,1,1,1,0,1,0
3892418,2,1,7,8,1,7,1,8,2,7,8,8,2,7,2,2,58,1,18,1,1,3,1,5,5,5,5,5,2,4,5,4,1,1,5,3,1,1,5,5,5,5,2,5,5,4,2,1,2,1,1,1,1,1,2,1,1
3892420,3,1,6,7,2,4,3,5,6,5,6,5,6,5,2,2,21,1,5,1,1,3,1,3,4,4,4,4,1,3,4,4,4,3,4,4,3,2,4,4,5,4,3,4,5,4,4,2,4,3,2,1,1,2,2,2,1
3892421,1,0,5,5,2,7,2,5,7,5,7,7,4,4,2,2,24,1,9,1,1,5,1,4,4,4,4,4,2,4,4,4,3,2,4,4,3,1,4,4,4,4,3,4,5,4,3,2,2,3,2,1,1,2,1,1,0
3892422,4,1,7,6,6,8,2,5,7,7,5,3,7,3,2,5,22,1,5,1,1,3,1,2,5,5,3,5,4,5,4,5,2,3,5,3,2,1,3,3,4,5,4,4,3,3,4,3,3,2,1,1,1,3,3,4,3
3892426,1,0,6,6,3,8,3,6,8,6,7,5,8,6,2,4,48,1,32,2,1,5,1,3,3,2,1,1,5,2,3,3,5,3,4,5,4,5,1,1,1,1,3,1,1,1,5,5,5,5,2,2,2,1,2,1,2
3892427,4,0,7,6,4,6,1,5,2,5,6,2,2,2,1,2,33,1,28,1,1,5,1,3,4,4,3,3,3,3,4,3,5,2,3,3,3,3,3,4,4,3,3,3,3,3,5,3,5,4,2,2,2,1,1,1,1
3892428,3,1,8,4,8,8,3,8,8,4,3,4,8,4,2,1,23,2,49,1,2,3,6,3,3,4,3,3,3,2,4,4,4,1,5,4,3,3,2,3,2,2,3,1,3,3,5,3,4,5,2,2,2,2,1,2,2
3892430,1,1,4,3,5,5,3,4,2,5,5,4,5,5,2,3,23,1,13,1,1,5,6,4,5,5,5,3,2,5,5,4,2,1,5,3,2,2,5,5,5,5,2,5,5,5,2,2,2,2,1,1,1,2,1,2,0
3892432,2,0,6,7,6,4,4,6,7,6,4,3,7,5,2,5,36,1,37,1,2,5,1,1,4,3,4,2,4,2,4,4,5,2,2,5,4,3,5,3,4,4,3,4,4,5,4,1,5,4,2,1,1,0,2,1,1
3892434,2,1,6,6,8,7,3,6,8,8,7,2,8,5,2,2,26,1,37,1,1,4,1,3,5,5,5,4,1,5,5,5,2,2,4,3,2,2,5,5,5,5,3,5,5,5,2,1,2,2,1,1,1,2,2,2,3
3892437,3,0,4,7,2,7,1,7,4,7,7,7,4,6,2,4,42,1,32,1,1,6,1,10,4,4,4,4,3,3,4,5,5,3,4,4,3,3,4,4,4,3,3,3,3,3,5,3,3,5,2,2,2,3,2,3,2
3892438,2,1,6,5,6,7,4,6,4,5,7,6,7,7,2,3,22,2,33,1,1,3,1,6,5,5,5,5,3,4,5,5,2,1,1,4,4,3,5,5,5,5,3,4,5,4,1,1,2,1,1,1,1,3,2,2,1
3892440,4,1,7,6,7,8,4,7,7,6,7,4,6,5,2,2,22,1,21,3,1,4,1,3,4,5,5,5,4,5,5,4,2,2,5,3,1,1,4,5,5,5,3,5,5,5,2,2,1,2,2,1,1,4,3,3,3
3892441,1,0,8,8,1,8,1,8,4,8,8,8,1,8,2,5,54,2,31,1,1,3,1,2,1,2,1,1,4,1,1,1,5,5,2,3,5,5,1,2,1,1,3,1,1,1,5,5,4,5,2,2,2,2,0,0,0
3892443,3,1,6,6,1,6,2,5,1,5,7,7,1,7,2,1,37,1,9,1,1,5,1,3,5,5,5,5,4,4,5,4,4,1,5,2,1,2,5,5,5,5,4,4,5,4,4,1,4,3,1,1,1,2,2,2,2
3892444,3,0,7,7,7,7,1,7,7,7,7,8,2,8,2,1,29,2,32,5,1,7,1,8,4,5,5,4,2,4,4,4,2,2,5,5,2,2,4,4,4,4,3,4,4,4,2,2,4,2,2,1,1,1,3,1,1
3892446,4,0,7,7,4,4,7,6,3,7,5,6,6,4,2,1,24,2,5,1,2,4,1,4,5,5,5,5,1,5,5,5,3,1,5,5,1,1,5,5,5,5,4,5,5,5,3,1,3,1,1,1,1,1,2,2,2
3892448,4,0,6,7,5,7,3,6,6,7,8,5,7,5,2,2,30,1,5,1,1,6,1,2,5,5,5,4,2,4,5,4,1,1,5,3,2,1,5,5,5,5,1,5,5,3,1,1,1,1,1,1,1,1,1,1,1
3892449,4,1,6,7,5,6,2,7,6,6,6,7,2,7,2,2,45,2,5,1,1,7,1,9,5,5,5,3,1,4,5,5,1,1,5,3,1,1,5,5,5,3,5,4,5,4,2,1,1,1,1,1,1,3,2,2,2
3892455,3,0,5,6,1,5,1,4,5,6,5,4,3,4,1,1,25,1,5,5,1,3,1,2,5,5,5,3,2,5,5,5,2,1,5,3,2,2,4,4,4,4,3,4,4,4,2,3,1,2,1,1,1,1,1,1,0
3892456,4,1,3,7,4,4,3,6,7,5,6,6,5,6,2,2,38,1,37,1,1,5,1,4,4,4,4,4,2,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,1,1,1,3,0,2,2
3892457,1,0,7,3,5,6,3,5,6,6,5,4,7,4,2,2,42,1,5,1,1,5,1,3,5,5,5,5,1,4,5,5,4,2,2,2,1,1,4,5,5,5,3,5,5,5,4,1,2,4,1,1,1,1,1,1,1
3892458,2,0,4,5,7,6,7,3,6,4,5,3,7,4,2,5,19,1,18,2,1,3,1,1,5,5,5,4,2,5,5,5,2,1,5,3,1,1,5,5,5,4,3,5,5,5,1,1,2,1,1,1,1,2,1,1,1
3892459,2,1,4,2,6,5,6,5,3,4,6,2,7,2,2,2,24,1,5,3,1,5,1,4,5,5,5,5,2,5,5,5,2,3,5,3,2,2,5,5,5,5,3,5,5,5,2,1,2,2,1,1,1,2,2,2,1
3892460,1,1,6,6,4,5,3,5,5,6,7,5,5,6,2,1,27,2,43,1,1,6,6,3,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,2,2,2
3892461,3,1,5,7,6,6,6,6,5,7,5,4,6,6,2,2,23,1,21,1,2,5,1,6,3,5,5,2,3,2,4,4,4,1,5,3,3,3,3,4,4,2,5,3,4,4,4,3,4,4,1,1,1,3,3,4,2
3892463,2,1,8,8,3,8,3,8,8,8,8,8,8,8,1,1,38,2,5,2,1,5,1,9,5,5,5,5,1,5,5,3,1,1,5,3,1,1,5,5,5,5,2,5,5,5,1,1,2,1,1,1,1,4,3,3,4
3892464,4,1,7,6,5,7,6,8,7,8,7,6,5,7,2,2,26,2,5,1,1,5,1,10,4,4,4,4,4,4,4,4,2,2,4,4,2,4,4,4,4,4,2,4,4,4,4,2,2,2,2,1,1,1,4,2,3
3892470,3,0,4,3,6,5,5,2,5,5,3,2,5,3,2,1,58,2,5,1,1,5,1,1,5,5,5,5,2,5,5,5,2,1,5,3,1,1,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,2,1,1,1
3892471,1,0,7,8,1,7,2,7,1,6,6,5,1,6,2,1,28,1,13,2,1,5,1,3,5,5,5,5,1,5,5,4,1,1,5,4,2,3,4,5,5,5,3,5,5,4,2,1,2,2,1,1,1,1,1,1,0
3892472,2,0,2,1,8,2,2,1,5,1,2,1,7,1,2,1,20,1,33,2,1,3,1,4,4,4,4,4,2,4,4,4,3,2,4,4,2,2,4,4,4,4,2,4,4,4,2,2,2,3,2,1,1,1,1,1,0
3892473,1,1,6,7,2,7,1,7,5,7,7,6,3,6,2,1,45,2,35,1,1,4,1,6,4,5,4,4,3,4,5,4,2,2,5,3,2,2,5,4,4,4,2,4,5,4,2,1,2,2,1,1,1,2,2,2,3
3892478,4,0,7,6,5,5,2,5,6,6,5,3,6,6,1,2,31,1,14,1,2,3,1,3,4,5,4,4,4,4,4,4,5,2,3,3,2,2,3,3,3,3,3,3,3,3,5,3,4,5,2,2,2,1,1,1,1
3892479,3,1,6,3,5,4,3,5,2,4,6,3,7,1,2,1,56,2,35,1,1,3,1,7,5,5,5,5,1,5,5,5,1,1,5,3,1,2,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1
3892481,1,1,8,8,1,8,1,8,1,8,8,8,1,8,2,5,44,2,17,1,1,4,1,5,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,5,1,1,1,1,1,1,3,3,2,3
3892485,4,0,6,4,8,7,3,6,8,7,5,4,6,5,1,1,35,2,46,1,1,3,1,3,4,4,4,4,4,4,4,3,5,3,4,4,3,2,4,4,4,4,3,4,4,4,5,2,4,5,1,1,1,3,2,1,3
3892488,1,0,6,7,7,7,3,5,6,8,7,5,8,6,2,1,20,2,5,4,1,4,1,2,4,5,4,5,3,5,5,5,4,2,5,5,2,2,5,5,4,4,3,4,5,5,2,2,2,2,1,1,2,0,0,2,1
3892489,3,0,5,6,1,5,1,5,5,6,7,7,6,6,2,2,57,2,49,1,2,3,1,4,4,2,3,3,4,2,4,2,4,1,4,4,4,2,2,3,3,2,4,2,2,1,5,2,4,4,2,2,2,1,0,1,0
3892490,2,1,5,5,8,5,5,5,6,6,6,5,5,5,2,2,31,2,5,3,1,4,1,3,4,4,4,3,4,3,4,4,4,1,5,4,3,2,4,3,4,3,3,3,3,3,4,2,2,4,2,1,2,3,2,2,2
3892491,4,1,6,6,2,6,3,6,5,7,6,5,5,6,2,5,27,2,5,2,1,5,1,5,5,5,5,5,2,5,5,5,2,1,5,4,1,2,5,5,5,5,1,5,5,4,1,1,2,1,1,1,1,0,4,1,2
3892493,2,0,5,6,8,4,5,7,3,6,8,5,6,6,2,2,29,2,14,1,1,6,1,7,3,3,2,4,5,2,3,4,5,3,4,3,1,4,2,3,3,3,1,4,3,4,2,3,5,5,2,1,2,2,1,1,0
3892495,4,0,5,5,7,5,4,4,5,4,4,4,7,6,2,2,44,2,43,1,1,4,1,7,5,5,5,4,3,4,5,5,2,2,5,3,2,1,5,5,5,5,2,4,5,5,2,1,2,2,2,1,1,1,1,2,0
3892496,2,0,7,6,2,7,2,6,5,6,7,6,2,5,2,1,57,1,1,1,2,3,1,6,4,4,5,5,1,4,4,4,3,2,5,1,3,1,4,5,5,4,2,4,5,4,4,2,2,3,2,1,1,1,1,1,1
3892499,1,1,6,7,6,7,2,6,6,6,6,5,4,6,2,1,35,1,43,1,1,6,1,6,5,5,5,5,3,5,5,5,1,1,4,3,2,1,5,5,5,5,3,5,5,3,1,2,2,1,1,1,1,2,2,2,1
3892500,4,1,7,6,2,6,2,6,4,6,7,6,3,6,2,1,47,1,42,1,1,5,1,9,5,5,5,5,2,4,5,5,3,1,5,3,1,1,5,5,5,5,5,5,5,4,4,1,4,3,1,1,1,4,2,3,2
3892501,3,0,6,7,2,7,3,6,2,7,6,7,2,6,1,2,27,1,32,1,1,4,1,6,5,4,5,4,4,5,4,4,3,2,5,3,2,2,4,4,4,4,3,4,4,4,4,1,4,4,2,1,1,2,2,1,1
3892502,3,1,7,6,4,6,3,6,5,6,7,6,5,6,2,2,23,1,32,1,1,5,1,4,4,4,4,4,2,4,4,4,2,2,4,3,2,2,4,4,4,4,2,4,4,4,2,2,3,2,1,1,2,1,2,2,3
3892504,1,1,6,6,3,6,3,3,6,6,6,6,6,6,2,1,24,1,49,1,1,6,1,2,1,1,1,1,5,3,1,3,5,4,3,3,5,5,1,1,1,1,3,3,1,1,5,3,4,5,2,2,2,2,2,1,1
3892505,2,1,8,6,1,8,1,8,1,8,8,8,1,8,1,1,31,1,33,4,1,4,1,4,5,5,5,5,1,4,5,5,2,1,5,3,1,2,5,5,5,5,1,5,5,5,2,1,1,2,2,1,1,2,1,1,2
3892506,4,0,7,8,5,7,2,6,7,6,6,6,6,7,2,1,52,2,13,1,1,3,1,6,4,4,5,5,3,4,4,4,4,3,3,4,5,2,5,4,5,5,4,4,5,5,4,3,3,3,1,1,1,1,1,1,2
3892509,1,1,6,3,5,5,7,4,7,4,3,4,8,6,2,5,24,3,30,3,1,5,1,4,3,4,3,2,4,2,4,3,4,4,2,4,5,4,3,3,3,2,3,2,2,2,4,3,5,4,2,2,2,3,3,1,3
3892510,3,1,5,6,3,6,3,6,5,7,6,7,5,6,2,1,47,1,9,1,1,3,1,6,4,4,4,3,4,3,4,4,3,2,4,3,2,3,3,3,4,3,3,3,4,4,4,2,4,4,1,1,1,4,2,2,2
3892511,2,1,5,6,5,7,2,5,4,6,6,5,5,4,2,1,21,1,32,1,1,3,1,3,5,4,5,3,4,4,5,5,4,1,5,4,2,2,5,5,5,4,3,4,5,4,4,1,4,4,1,1,1,2,2,3,3
3892514,2,0,6,5,8,7,2,6,8,7,6,3,6,5,2,1,37,1,5,3,1,6,1,8,5,5,5,5,1,5,5,5,3,1,5,3,1,1,5,5,5,5,3,5,5,5,1,1,3,1,1,1,1,1,1,2,1
3892517,3,1,8,8,1,8,1,8,1,8,8,7,1,7,1,1,56,2,9,1,2,4,6,8,4,4,4,3,4,4,4,4,3,4,3,3,2,3,4,4,4,3,4,4,4,2,2,3,3,3,2,1,1,2,3,2,3
3892520,4,1,6,7,5,6,4,5,4,5,6,6,6,7,2,1,23,2,5,3,1,5,6,6,5,4,5,4,4,3,5,2,4,3,5,4,2,2,4,4,5,4,3,4,5,4,4,1,4,4,1,1,2,1,2,1,0
